,filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
6192,simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.0164735283000826,0.7468085106382979,8.595744680851064,8.872340425531915,0.7099465229425285,0.6588348193042174,2.9935941432166557,2.546556851978952,6.0,5.0,0.0216695015567027,0.0168104005649886,0.341506013298154,0.3977892458151704,0.4193586517196652,0.4565431251430014,-0.519657154031225,-0.4506331651200895,0.0924273621596888,0.095401509951956,0.3141137335656582,0.2992622194897018,69.02806699864193,68.57944771389768,48,50,351,3901,66,53,0.841726618705036,0.8688118811881188,0.8550548112058465,0.1649996706942631,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6193,overlapping_trees,bench_net2net_filtering,,8.035472775598749e-08,0.1676567656765676,32.234042553191486,5.468085106382978,0.7736413477530533,0.1227234575325939,1.7712194005948296,2.882177991306337,4.0,5.0,0.0083828195716829,0.0204584564272427,0.57889151743096,0.3504167225633895,0.65408373369938,0.3943186151147906,-0.1505689603597555,-0.2489197709755357,0.3466026080988332,0.0587966140471288,0.7026018521659486,0.0869565217391304,247.62607514712536,7.86600271616116,74,17,248,2856,0,1267,1.0,0.1636963696369636,0.2813386273397618,0.5383911398289825,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6194,overlapping_trees,bench_noise_filtering,0.1,5.2051177185615234e-08,0.1442369607211848,32.234042553191486,5.574468085106383,0.7736413477530533,0.0833500719139016,1.7712194005948296,2.788835506749028,4.0,5.0,0.0083828195716829,0.0194438642037937,0.57889151743096,0.3614249321561441,0.65408373369938,0.4036643026004943,-0.1505689603597555,-0.1325969073685816,0.3466026080988332,0.0599405170441546,0.7026018521659486,0.0622073578595317,247.62607514712536,6.308284291534633,74,16,224,2818,38,1291,0.8549618320610687,0.1478547854785478,0.2521102982554867,0.5514067614832734,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6195,overlapping_trees,bench_noise_filtering,0.2,2.8888666380971816e-08,0.1330362826225334,32.234042553191486,5.638297872340425,0.7736413477530533,0.0629371219796751,1.7712194005948296,2.8110272248913293,4.0,5.0,0.0083828195716829,0.0196850785314274,0.57889151743096,0.3579745959586863,0.65408373369938,0.4009570655075345,-0.1505689603597555,-0.0293862951141837,0.3466026080988332,0.0606268588423701,0.7026018521659486,0.057774607703281,247.62607514712536,3.677682209144409,74,12,209,2800,56,1306,0.7886792452830189,0.1379537953795379,0.2348314606741573,0.5582106917552208,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6196,overlapping_trees,bench_noise_filtering,0.3,2.9540577352033964e-08,0.1241335853812224,32.234042553191486,5.723404255319149,0.7736413477530533,0.0448477645286155,1.7712194005948296,2.754060855639442,4.0,5.0,0.0083828195716829,0.0190658788656461,0.57889151743096,0.3651820331211816,0.65408373369938,0.4078662396095729,-0.1505689603597555,-0.1174815376643231,0.3466026080988332,0.0615419812399908,0.7026018521659486,0.0407055630936228,247.62607514712536,4.327750113173381,74,13,197,2784,72,1318,0.7323420074349443,0.13003300330033,0.2208520179372197,0.5639193498836398,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6197,overlapping_trees,bench_noise_filtering,0.4,2.918480361263028e-08,0.0958819913952059,32.234042553191486,5.702127659574468,0.7736413477530533,0.0544441374228608,1.7712194005948296,2.7657286662091054,4.0,5.0,0.0083828195716829,0.0191927028935772,0.57889151743096,0.3634812817821232,0.65408373369938,0.4058872874247169,-0.1505689603597555,-0.062509168793829,0.3466026080988332,0.0613132006405856,0.7026018521659486,0.0589060308555399,247.62607514712536,3.52829334540516,74,12,156,2744,112,1359,0.582089552238806,0.1029702970297029,0.1749859786876051,0.5801174551114677,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6198,overlapping_trees,bench_noise_filtering,0.5,2.3332077922233083e-08,0.0875379939209726,32.234042553191486,5.829787234042553,0.7736413477530533,0.0537771330324521,1.7712194005948296,2.7131091283459163,4.0,4.0,0.0083828195716829,0.0186207513950643,0.57889151743096,0.3700958463438066,0.65408373369938,0.4118241439792843,-0.1505689603597555,-0.0830782228952034,0.3466026080988332,0.0626858842370167,0.7026018521659486,0.045877659574468,247.62607514712536,3.843368039837031,74,12,144,2726,130,1371,0.5255474452554745,0.095049504950495,0.1609837898267188,0.586003139673467,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6199,overlapping_trees,bench_structural_noise_filtering,0.1,0.2203339715629981,0.6397058823529411,5.319148936170213,4.170212765957447,0.1006299256299256,0.0622970410204452,3.015557080759552,3.303363074811256,6.0,6.0,0.0219082291386907,0.0250365551609919,0.3349622995605413,0.3060891545413979,0.3816594219476996,0.3478265843056592,-0.2626238706951904,-0.2233508750458942,0.0571951498512926,0.0448409974834134,0.0884255930984903,0.0502994011976047,6.62154821186057,4.5454956994114974,14,13,176,4097,19,79,0.9025641025641026,0.6901960784313725,0.7822222222222223,0.1497347613004632,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6200,overlapping_trees,bench_structural_noise_filtering,0.2,0.2613374514360653,0.5486111111111112,5.340425531914893,4.297872340425532,0.1052983068940515,0.0445403886893248,3.030656600320293,3.2596659803248684,6.0,6.0,0.0220723543513075,0.0245615867426616,0.3339360551608431,0.3090575110371519,0.3813543811484898,0.3514260657362986,-0.2315661153634268,-0.1867603529524101,0.0574239304506977,0.0462136810798444,0.0787172011661807,0.0467065868263473,6.011770031688547,3.5921231326392027,13,11,167,4086,39,79,0.8106796116504854,0.6788617886178862,0.7389380530973452,0.1643049321530248,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6201,overlapping_trees,bench_structural_noise_filtering,0.3,0.0818953348421551,0.4503105590062112,5.425531914893617,4.446808510638298,0.0742772593836423,0.0480496453900709,2.9482955845344314,3.1681537405628,6.0,6.0,0.0211771259188525,0.0235668884843782,0.3430154550751298,0.3183928919601025,0.3892091817280732,0.3601235415236899,-0.2768656112822702,-0.0745920326373884,0.0583390528483184,0.0478151452756806,0.0680880330123796,0.0542372881355932,6.925305568130375,3.502489814395654,14,10,147,4058,61,105,0.7067307692307693,0.5833333333333334,0.6391304347826087,0.1948783710452709,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6202,overlapping_trees,bench_structural_noise_filtering,0.4,0.1945844928682539,0.3671641791044776,5.319148936170213,4.829787234042553,0.120540452455346,0.0480412022965214,2.955845344314802,3.045756119881034,6.0,5.0,0.0212591885251608,0.0222364795639242,0.3421477562670099,0.3303934912320644,0.3875581484023651,0.372946694120353,-0.284006656012882,-0.2080526089449538,0.0571951498512926,0.0519331960649736,0.0906535488404778,0.0417910447761194,7.302399275690357,2.8859212313263924,14,11,134,4043,82,112,0.6203703703703703,0.5447154471544715,0.5800865800865801,0.2106737674334492,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6203,overlapping_trees,bench_structural_noise_filtering,0.5,0.1088283688098201,0.3179347826086957,5.48936170212766,4.957446808510638,0.0878607903013409,0.0335612968591691,2.8487760237931825,2.9643102264927936,5.0,5.0,0.0200953915629693,0.0213511981140521,0.3544754354885305,0.3398972994285906,0.3981964462747101,0.3814268283383083,-0.2079432197485499,-0.016391889803427,0.0590253946465339,0.0533058796614047,0.0659340659340659,0.0441582336706531,8.27116342236306,3.5088275237664104,17,10,108,3998,122,143,0.4695652173913043,0.4302788844621514,0.4490644490644491,0.2462252197529127,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6204,k_core_decomposition,bench_net2net_filtering,,4.602074105689847e-07,0.2226816302421736,32.234042553191486,31.714285714285715,0.7736413477530533,0.9352123212067268,1.7712194005948296,1.0672268907563025,4.0,2.0,0.0083828195716829,0.0020371785077667,0.57889151743096,0.9395580278287046,0.65408373369938,0.9663865546218487,-0.1505689603597555,-0.0830533875351292,0.3466026080988332,0.9327731092436976,0.7026018521659486,0.934541203974284,247.62607514712536,3.6326530612244894,74,34,555,2856,0,960,1.0,0.3663366336633663,0.5362318840579711,0.4686463223252303,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6205,k_core_decomposition,bench_noise_filtering,0.1,4.6706802514876397e-07,0.2222877358490566,32.234042553191486,31.88571428571429,0.7736413477530533,0.9396427584303236,1.7712194005948296,1.0621848739495798,4.0,2.0,0.0083828195716829,0.0018843901196842,0.57889151743096,0.9436412261224292,0.65408373369938,0.96890756302521,-0.1505689603597555,-0.0760722754149271,0.3466026080988332,0.9378151260504202,0.7026018521659486,0.9391485423415086,247.62607514712536,3.0726530612244893,74,34,555,2853,3,960,0.9946236559139784,0.3663366336633663,0.5354558610709117,0.4693780110179631,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6206,k_core_decomposition,bench_noise_filtering,0.2,0.000133204286747,0.781582054309327,32.234042553191486,41.17808219178082,0.7736413477530533,0.7361682055320434,1.7712194005948296,1.428082191780822,4.0,2.0,0.0083828195716829,0.0060293266448003,0.57889151743096,0.7048698602976637,0.65408373369938,0.785958904109589,-0.1505689603597555,-0.0376405934345536,0.3466026080988332,0.571917808219178,0.7026018521659486,0.714938050836633,247.62607514712536,61.48883467817602,74,65,1324,2677,179,191,0.8809048569527611,0.8739273927392739,0.87740225314778,0.2909447057086846,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6207,k_core_decomposition,bench_noise_filtering,0.3,3.36845189403426e-06,0.6941045606229144,32.234042553191486,43.74285714285714,0.7736413477530533,0.7335074960934229,1.7712194005948296,1.3660455486542442,4.0,2.0,0.0083828195716829,0.0053830227743271,0.57889151743096,0.7358592892953757,0.65408373369938,0.8169772256728779,-0.1505689603597555,-0.0357306509405104,0.3466026080988332,0.6339544513457557,0.7026018521659486,0.7220668929324342,247.62607514712536,41.248163265306125,74,62,1248,2573,283,267,0.8151534944480732,0.8237623762376237,0.8194353250164149,0.3547243009336177,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6208,k_core_decomposition,bench_noise_filtering,0.4,1.3115248732375661e-07,0.6414038657171923,32.234042553191486,48.225352112676056,0.7736413477530533,0.7393215707845364,1.7712194005948296,1.311066398390342,4.0,2.0,0.0083828195716829,0.0045082086723237,0.57889151743096,0.7662185496931798,0.65408373369938,0.8444668008048289,-0.1505689603597555,-0.0339324753868958,0.3466026080988332,0.688933601609658,0.7026018521659486,0.7345924211039356,247.62607514712536,34.37175163658004,74,66,1261,2405,451,254,0.7365654205607477,0.8323432343234324,0.7815308335915712,0.4016096644512494,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6209,k_core_decomposition,bench_noise_filtering,0.5,7.59749717104683e-09,0.5829103214890017,32.234042553191486,57.84415584415584,0.7736413477530533,0.7787385784409929,1.7712194005948296,1.2388926862611074,4.0,2.0,0.0083828195716829,0.0031852358168147,0.57889151743096,0.8097246185623296,0.65408373369938,0.8805536568694463,-0.1505689603597555,-0.0406748763670333,0.3466026080988332,0.7611073137388927,0.7026018521659486,0.7771874559217641,247.62607514712536,26.547141170517797,74,72,1378,2007,849,137,0.6187696452626852,0.9095709570957096,0.7365045430251203,0.4749501774012702,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6210,k_core_decomposition,bench_structural_noise_filtering,0.1,1.0,1.0,31.714285714285715,31.714285714285715,0.9352123212067268,0.9352123212067268,1.0672268907563025,1.0672268907563025,2.0,2.0,0.0020371785077667,0.0020371785077667,0.9395580278287046,0.9395580278287046,0.9663865546218487,0.9663865546218487,-0.0830533875351292,-0.0830533875351292,0.9327731092436976,0.9327731092436976,0.934541203974284,0.934541203974284,3.6326530612244894,3.6326530612244894,34,34,555,40,0,0,1.0,1.0,1.0,0.0,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6211,k_core_decomposition,bench_structural_noise_filtering,0.2,1.0,1.0,31.714285714285715,31.714285714285715,0.9352123212067268,0.9352123212067268,1.0672268907563025,1.0672268907563025,2.0,2.0,0.0020371785077667,0.0020371785077667,0.9395580278287046,0.9395580278287046,0.9663865546218487,0.9663865546218487,-0.0830533875351292,-0.0830533875351292,0.9327731092436976,0.9327731092436976,0.934541203974284,0.934541203974284,3.6326530612244894,3.6326530612244894,34,34,555,40,0,0,1.0,1.0,1.0,0.0,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6212,k_core_decomposition,bench_structural_noise_filtering,0.3,1.0,1.0,31.714285714285715,31.714285714285715,0.9352123212067268,0.9352123212067268,1.0672268907563025,1.0672268907563025,2.0,2.0,0.0020371785077667,0.0020371785077667,0.9395580278287046,0.9395580278287046,0.9663865546218487,0.9663865546218487,-0.0830533875351292,-0.0830533875351292,0.9327731092436976,0.9327731092436976,0.934541203974284,0.934541203974284,3.6326530612244894,3.6326530612244894,34,34,555,40,0,0,1.0,1.0,1.0,0.0,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6213,k_core_decomposition,bench_structural_noise_filtering,0.4,1.0,1.0,31.714285714285715,31.714285714285715,0.9352123212067268,0.9352123212067268,1.0672268907563025,1.0672268907563025,2.0,2.0,0.0020371785077667,0.0020371785077667,0.9395580278287046,0.9395580278287046,0.9663865546218487,0.9663865546218487,-0.0830533875351292,-0.0830533875351292,0.9327731092436976,0.9327731092436976,0.934541203974284,0.934541203974284,3.6326530612244894,3.6326530612244894,34,34,555,40,0,0,1.0,1.0,1.0,0.0,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6214,k_core_decomposition,bench_structural_noise_filtering,0.5,1.0,1.0,31.714285714285715,31.714285714285715,0.9352123212067268,0.9352123212067268,1.0672268907563025,1.0672268907563025,2.0,2.0,0.0020371785077667,0.0020371785077667,0.9395580278287046,0.9395580278287046,0.9663865546218487,0.9663865546218487,-0.0830533875351292,-0.0830533875351292,0.9327731092436976,0.9327731092436976,0.934541203974284,0.934541203974284,3.6326530612244894,3.6326530612244894,34,34,555,40,0,0,1.0,1.0,1.0,0.0,Macaque_cortical_connectivity_CoCoMac_CoCoMac95_real_nets,False
6765,local_degree_sparsifier,bench_net2net_filtering,,1.8360324787768952e-05,0.5,50.92255892255892,25.46127946127946,0.5906322117997902,0.2907563748391252,2.137660387660388,,5.0,,0.0038564758903741,0.0001982722321705,0.4766721583139976,0.1042423701438628,0.53612703612719,0.11489898989899,0.4773939152281702,0.1981766203555092,0.172035672035672,0.086017836017836,0.6057148742361477,0.787499727115943,988.5630264485484,1227.972406443787,119,98,3781,36394,0,3781,1.0,0.5,0.6666666666666666,0.2932879745537413,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6766,local_degree_sparsifier,bench_noise_filtering,0.1,6.860560327879081e-05,0.5396596858638744,50.92255892255892,28.28956228956229,0.5906322117997902,0.3024753940136395,2.137660387660388,,5.0,,0.0038564758903741,0.0002455460082578,0.4766721583139976,0.1190431600531379,0.53612703612719,0.1317302150635484,0.4773939152281702,0.1982943283455555,0.172035672035672,0.0955728455728455,0.6057148742361477,0.7552546838875547,988.5630264485484,1333.8555476198574,119,104,4123,36316,78,3439,0.9814329921447276,0.5452261306532663,0.7010116466887699,0.2828636244055251,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6767,local_degree_sparsifier,bench_noise_filtering,0.2,6.37574296151934e-05,0.5745771399282419,50.92255892255892,31.824915824915823,0.5906322117997902,0.3146394381231289,2.137660387660388,,5.0,,0.0038564758903741,0.0003262893093401,0.4766721583139976,0.1393940050364127,0.53612703612719,0.154946613279947,0.4773939152281702,0.1931792846260658,0.172035672035672,0.1075166075166075,0.6057148742361477,0.7202507985853237,988.5630264485484,1458.0770896393794,119,107,4484,36152,242,3078,0.9487939060516292,0.592964824120603,0.7298177083333334,0.2748273558619584,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6768,local_degree_sparsifier,bench_noise_filtering,0.3,0.000232403477609,0.5930932776207447,50.92255892255892,36.37037037037037,0.5906322117997902,0.3297034376603709,2.137660387660388,,5.0,,0.0038564758903741,0.0004454377335733,0.4766721583139976,0.1695447268229524,0.53612703612719,0.1885446052112719,0.4773939152281702,0.173432355671072,0.172035672035672,0.1228728728728728,0.6057148742361477,0.6757138191658113,988.5630264485484,1600.300536226462,119,112,4826,35819,575,2736,0.8935382336604333,0.6381909547738693,0.7445807297693435,0.2744545961089472,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6769,local_degree_sparsifier,bench_noise_filtering,0.4,0.0002173643026099,0.5930820501034245,50.92255892255892,42.43097643097643,0.5906322117997902,0.3364786067681556,2.137660387660388,,5.0,,0.0038564758903741,0.0005322734136293,0.4766721583139976,0.1990726573814419,0.53612703612719,0.2218582218582218,0.4773939152281702,0.1843976917246503,0.172035672035672,0.1433478933478933,0.6057148742361477,0.6375822624351958,988.5630264485484,1790.6762121778956,119,117,5161,35254,1140,2401,0.8190763370893509,0.6824914043903729,0.7445718819880257,0.2838271138524834,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6770,local_degree_sparsifier,bench_noise_filtering,0.5,1.5926816331374822e-05,0.5625581155078004,50.92255892255892,50.92255892255892,0.5906322117997902,0.3490443867919601,2.137660387660388,,5.0,,0.0038564758903741,0.0006044565366599,0.4766721583139976,0.2339391483708849,0.53612703612719,0.2611930111930112,0.4773939152281702,0.1546131753692206,0.172035672035672,0.172035672035672,0.6057148742361477,0.6087110527851533,988.5630264485484,2096.5293564148787,119,127,5445,34277,2117,2117,0.7200476064533192,0.7200476064533192,0.7200476064533192,0.3103604297000446,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6771,local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.0016120988235921,0.5554086220576567,25.46127946127946,14.141414141414142,0.2907563748391252,0.2187198308136463,,,,,0.0001982722321705,3.4703424533933e-06,0.1042423701438628,0.0478973470606971,0.11489898989899,0.0482869232869232,0.1981766203555092,-0.0686904482381702,0.086017836017836,0.0477750477750477,0.787499727115943,0.9837612863608453,1227.972406443787,702.4244464850525,98,65,2100,40175,0,1681,1.0,0.5554086220576567,0.7141642577792893,0.1955576340693153,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6772,local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.0018598989984704,0.6241078509119746,25.46127946127946,15.912457912457912,0.2907563748391252,0.2326519936786457,,,,,0.0001982722321705,9.408483984755172e-06,0.1042423701438628,0.0542668908357932,0.11489898989899,0.0551460551460551,0.1981766203555092,-0.0580158817206486,0.086017836017836,0.0537583037583037,0.787499727115943,0.9722479126935024,1227.972406443787,818.4704508610232,98,70,2361,40173,2,1420,0.9991536182818452,0.6244379793705369,0.7685546875,0.1798625373737742,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6773,local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.0050849178642595,0.705975256646486,25.46127946127946,18.181818181818183,0.2907563748391252,0.2481525703042035,,,,,0.0001982722321705,2.9382232772063276e-05,0.1042423701438628,0.0632612219830879,0.11489898989899,0.0657589407589407,0.1981766203555092,0.008781598067663,0.086017836017836,0.0614250614250614,0.787499727115943,0.9331360473486364,1227.972406443787,950.532598714417,98,77,2682,40157,18,1099,0.9933333333333332,0.709336154456493,0.8276500540040117,0.1594107129768116,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6774,local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.0642312386780479,0.7988580327017908,25.46127946127946,21.21212121212121,0.2907563748391252,0.2654328494150808,,,,,0.0001982722321705,7.295431024244584e-05,0.1042423701438628,0.0771073037519723,0.11489898989899,0.082408165741499,0.1981766203555092,0.0428373522773346,0.086017836017836,0.0716625716625716,0.787499727115943,0.8683682803264846,1227.972406443787,1102.5172941536578,98,85,3078,40103,72,703,0.9771428571428572,0.8140703517587939,0.8881835233011109,0.1327827836403034,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6775,local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.1470109030957822,0.8990457056755399,25.46127946127946,25.46127946127946,0.2907563748391252,0.2820864921510834,,,,,0.0001982722321705,0.0001376569173179,0.1042423701438628,0.0974232391583064,0.11489898989899,0.1063070646403979,0.1981766203555092,0.1247102707530947,0.086017836017836,0.086017836017836,0.787499727115943,0.8021796542131765,1227.972406443787,1289.5751000464809,98,96,3580,39974,201,201,0.9468394604601956,0.9468394604601956,0.9468394604601956,0.0956321553950821,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6776,random_edge_sparsifier,bench_net2net_filtering,,0.0008658849040064,0.5,50.92255892255892,25.46127946127946,0.5906322117997902,0.2958912082923564,2.137660387660388,2.4666484666484667,5.0,6.0,0.0038564758903741,0.0049716897174524,0.4766721583139976,0.4134307205885643,0.53612703612719,0.4587849212849902,0.4773939152281702,0.4718761033390146,0.172035672035672,0.086017836017836,0.6057148742361477,0.3097202336310538,988.5630264485484,266.093618564999,119,62,3781,36394,0,3781,1.0,0.5,0.6666666666666666,0.2932879745537413,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6777,random_edge_sparsifier,bench_noise_filtering,0.1,0.0018706214668023,0.4725838758137206,50.92255892255892,28.28956228956229,0.5906322117997902,0.2349281560668124,2.137660387660388,2.1773136773136774,5.0,4.0,0.0038564758903741,0.0039908938214022,0.4766721583139976,0.4635406006855799,0.53612703612719,0.5026124609459245,0.4773939152281702,0.3788077739087114,0.172035672035672,0.0955728455728455,0.6057148742361477,0.2686067370938808,988.5630264485484,241.52558128989105,119,67,3775,35968,426,3787,0.8985955724827422,0.4992065591113462,0.6418430672447505,0.3095898025546801,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6778,random_edge_sparsifier,bench_noise_filtering,0.2,0.0010846081835313,0.4432699083861874,50.92255892255892,31.824915824915823,0.5906322117997902,0.2124383035732483,2.137660387660388,2.0495722995723,5.0,4.0,0.0038564758903741,0.0035578722019399,0.4766721583139976,0.4910299030743489,0.53612703612719,0.5275844025845102,0.4773939152281702,0.3477480663461907,0.172035672035672,0.1075166075166075,0.6057148742361477,0.2547627313559138,988.5630264485484,260.40032196261154,119,80,3774,35442,952,3788,0.7985611510791367,0.4990743189632372,0.6142578125,0.3283825632324406,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6779,random_edge_sparsifier,bench_noise_filtering,0.3,0.0013728815053259,0.4041377816291161,50.92255892255892,36.37037037037037,0.5906322117997902,0.1959076611660724,2.137660387660388,1.9354354354354355,5.0,3.0,0.0038564758903741,0.0031709675777472,0.4766721583139976,0.5179823055352142,0.53612703612719,0.5517183850517677,0.4773939152281702,0.3070290030116001,0.172035672035672,0.1228728728728728,0.6057148742361477,0.2263218447406001,988.5630264485484,217.8156877416137,119,73,3731,34724,1670,3831,0.6907980003703018,0.4933879925945517,0.5756383553189848,0.3537624558201098,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6780,random_edge_sparsifier,bench_noise_filtering,0.4,0.0006573126875379,0.3694192018964836,50.92255892255892,42.43771043771044,0.5906322117997902,0.1903262247566044,2.137660387660388,1.8735098735098732,5.0,3.0,0.0038564758903741,0.0029610504186775,0.4766721583139976,0.5344533804128473,0.53612703612719,0.5688719022052471,0.4773939152281702,0.2488626353586087,0.172035672035672,0.1433706433706433,0.6057148742361477,0.214599360065355,988.5630264485484,219.79494155925133,119,79,3740,33832,2562,3822,0.5934623928911457,0.4945781539275324,0.5395268320830929,0.3810986030362027,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6781,random_edge_sparsifier,bench_noise_filtering,0.5,0.0001617946224963,0.3393552957846263,50.92255892255892,50.92255892255892,0.5906322117997902,0.2080489617675625,2.137660387660388,1.83017108017108,5.0,3.0,0.0038564758903741,0.0028141392548172,0.4766721583139976,0.5468542082525214,0.53612703612719,0.5856500439833795,0.4773939152281702,0.1759647432848417,0.172035672035672,0.172035672035672,0.6057148742361477,0.2227023125615691,988.5630264485484,219.48558537110725,119,88,3832,32664,3730,3730,0.5067442475535573,0.5067442475535573,0.5067442475535573,0.4119650103044793,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6782,random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.0046341538673631,0.4738160861939363,25.46127946127946,14.148148148148149,0.2958912082923564,0.1157003091676856,2.4666484666484667,2.639002639002639,6.0,6.0,0.0049716897174524,0.0055559411491614,0.4134307205885643,0.3844302498288879,0.4587849212849902,0.4182652349318633,0.4718761033390146,0.3620646188486522,0.086017836017836,0.0477977977977977,0.3097202336310538,0.1359804329725229,266.093618564999,72.77939892754708,62,35,1891,39965,210,1890,0.900047596382675,0.500132240148109,0.6429785787147229,0.2185750392314908,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6783,random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.009847772466312,0.4459872911273241,25.46127946127946,15.912457912457912,0.2958912082923564,0.1098426383608039,2.4666484666484667,2.473041223041223,6.0,5.0,0.0049716897174524,0.0049933600781058,0.4134307205885643,0.408098917804304,0.4587849212849902,0.4413530955197993,0.4718761033390146,0.2999210905691782,0.086017836017836,0.0537583037583037,0.3097202336310538,0.1346881210333995,266.093618564999,77.83745422802662,62,42,1895,39707,468,1886,0.8019466779517562,0.5011901613329807,0.6168619791666666,0.2314164072695658,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6784,random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.0050891463962918,0.4109708315193731,25.46127946127946,18.188552188552187,0.2958912082923564,0.1021014577433676,2.4666484666484667,2.33030758030758,6.0,4.0,0.0049716897174524,0.0045095172213816,0.4134307205885643,0.4320650962294288,0.4587849212849902,0.4656721115055223,0.4718761033390146,0.2725543821482157,0.086017836017836,0.0614478114478114,0.3097202336310538,0.1252770083102493,266.093618564999,76.32135042909454,62,42,1888,39362,813,1893,0.6990003702332469,0.4993387992594552,0.5825362542425178,0.2481160243949623,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6785,random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.0038928660108665,0.3756697757491565,25.46127946127946,21.218855218855214,0.2958912082923564,0.102789926292647,2.4666484666484667,2.200677950677951,6.0,4.0,0.0049716897174524,0.0040700947480608,0.4134307205885643,0.456937255890664,0.4587849212849902,0.4904715321383068,0.4718761033390146,0.2371241493437765,0.086017836017836,0.0716853216853216,0.3097202336310538,0.1176022453889334,266.093618564999,74.81742225849972,62,46,1893,38917,1258,1888,0.6007616629641384,0.5006612007405449,0.5461627236006924,0.2675286369186887,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
