filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
overlapping_trees,bench_noise_filtering,0.5,0.0007357368669924769,0.21895424836601307,9.48,5.44,0.08782348207348199,0.03155555555555556,2.2703030303030305,2.870909090909091,4.0,5.0,0.012962275819418678,0.01909090909090909,0.44243580645965636,0.3503868310559801,0.4871043771043774,0.39148148148150874,0.0687519066468579,0.00922150613062159,0.09575757575757576,0.05494949494949495,0.09198273904156257,0.039301310043668124,7.6696,3.3264000000000005,16,10,134,4338,138,340,0.49264705882352944,0.28270042194092826,0.35924932975871315,0.3107501513525883,random_graph100,True
overlapping_trees,bench_structural_noise_filtering,0.1,0.10508210575779237,0.7656903765690377,4.62,4.04,0.0036111111111111105,0.004333333333333333,3.1147474747474746,3.40989898989899,6.0,6.0,0.021579055864770148,0.024590806019377447,0.3226814019768618,0.2953904259961637,0.36257575757577676,0.3351952861952942,-0.12703925189313786,-0.09113749136360874,0.04666666666666667,0.04080808080808081,0.00631578947368421,0.004178272980501393,2.2756,2.0784000000000002,9,9,168,4698,18,66,0.9032258064516129,0.717948717948718,0.8,0.13026778945578593,random_graph100,True
overlapping_trees,bench_structural_noise_filtering,0.2,0.8764586877344901,0.5812274368231047,4.58,4.1,0.046,0.03357142857142858,3.1333333333333333,3.328888888888889,6.0,6.0,0.021768707482993196,0.023764172335600905,0.32128902624028055,0.303121971307627,0.3610808080808259,0.34235690235691346,-0.03882383744649203,-0.11177018896703712,0.04626262626262626,0.04141414141414142,0.043704474505723206,0.02328589909443726,2.8236000000000003,2.75,10,9,164,4670,43,73,0.7922705314009661,0.6919831223628692,0.7387387387387387,0.15308279927654653,random_graph100,True
overlapping_trees,bench_structural_noise_filtering,0.3,0.8943989537739172,0.48366013071895425,4.72,4.22,0.03976190476190477,0.014619047619047618,3.086060606060606,3.2882828282828283,6.0,6.0,0.02128633271490414,0.023349824778396203,0.326605423938232,0.30649711713484284,0.3668316498316681,0.3458888888889002,-0.0051943980498054265,-0.0915687473114627,0.04767676767676768,0.04262626262626262,0.037827352085354024,0.015209125475285171,3.0616,2.1916,9,7,162,4647,59,82,0.7330316742081447,0.6639344262295082,0.6967741935483871,0.1687745492805372,random_graph100,True
overlapping_trees,bench_structural_noise_filtering,0.4,0.6603801659198434,0.43283582089552236,4.74,4.7,0.043777777777777784,0.041326118326118336,3.1157575757575757,3.1202020202020204,6.0,5.0,0.021589363017934446,0.021634714491857346,0.3235223108015448,0.32293841451432315,0.3641043771043942,0.3637373737373892,0.00942832934325784,-0.09551635747490979,0.04787878787878788,0.047474747474747475,0.05544747081712062,0.0375,2.8324000000000003,3.4100000000000006,10,12,139,4617,85,109,0.6205357142857143,0.5604838709677419,0.5889830508474576,0.19796949055831606,random_graph100,True
overlapping_trees,bench_structural_noise_filtering,0.5,0.9206304764591368,0.32044198895027626,4.78,4.72,0.0339920634920635,0.025801587301587308,3.0595959595959594,3.0985858585858588,5.0,6.0,0.021016285301999588,0.021414141414141413,0.3290738334059635,0.32461718993341315,0.36916161616163656,0.36525252525254487,-0.06794351138032186,-0.06669126464348295,0.04828282828282828,0.04767676767676768,0.03136882129277566,0.03024193548387097,2.971600000000001,2.2816,10,10,124,4597,114,115,0.5210084033613446,0.5188284518828452,0.519916142557652,0.2150874851371559,random_graph100,True
k_core_decomposition,bench_net2net_filtering,,0.25909129034906747,0.9367088607594937,9.48,9.548387096774194,0.08782348207348199,0.0891297471942633,2.2703030303030305,2.2262739597942964,4.0,3.0,0.012962275819418678,0.01347553801971754,0.44243580645965636,0.4506919169764655,0.4871043771043774,0.49688327879072747,0.0687519066468579,0.0777567397604832,0.09575757575757576,0.10378681626928471,0.09198273904156257,0.09444171175602557,7.6696,5.817551161984043,16,15,444,4476,0,30,1.0,0.9367088607594937,0.9673202614379085,0.0778498944161523,random_graph100,True
k_core_decomposition,bench_noise_filtering,0.1,0.038905050211551426,0.8011472275334608,9.48,10.51685393258427,0.08782348207348199,0.10388411067525406,2.2703030303030305,2.126915219611849,4.0,3.0,0.012962275819418678,0.012953048501285619,0.44243580645965636,0.4716265306711045,0.4871043771043774,0.5186840313244968,0.0687519066468579,0.0743181467691815,0.09575757575757576,0.1195097037793667,0.09198273904156257,0.10528541226215644,7.6696,6.204772124731726,16,17,419,4427,49,55,0.8952991452991453,0.8839662447257384,0.8895966029723992,0.14494861506789572,random_graph100,True
k_core_decomposition,bench_noise_filtering,0.2,0.004378649984788745,0.7305699481865285,9.48,11.733333333333333,0.08782348207348199,0.11951687268508723,2.2703030303030305,2.052684144818976,4.0,3.0,0.012962275819418678,0.011962319827488365,0.44243580645965636,0.48848137088423704,0.4871043771043774,0.5351643778610158,0.0687519066468579,0.04990047435426498,0.09575757575757576,0.13183520599250936,0.09198273904156257,0.12045984671776075,7.6696,7.44,16,19,423,4371,105,51,0.8011363636363636,0.8924050632911392,0.844311377245509,0.17752507291971892,random_graph100,True
k_core_decomposition,bench_noise_filtering,0.3,0.0006220793330213773,0.6186830015313936,9.48,13.25,0.08782348207348199,0.13455147607888246,2.2703030303030305,1.9553291536050157,4.0,3.0,0.012962275819418678,0.01110847853029088,0.44243580645965636,0.5123400691916831,0.4871043771043774,0.5582114245907402,0.0687519066468579,0.05367604935782504,0.09575757575757576,0.15229885057471265,0.09198273904156257,0.13734650293646555,7.6696,7.9602272727272725,16,22,404,4297,179,70,0.692967409948542,0.8523206751054853,0.7644276253547777,0.2242833705450101,random_graph100,True
k_core_decomposition,bench_noise_filtering,0.4,1.2418864297558197e-06,0.5422818791946309,9.48,15.340909090909092,0.08782348207348199,0.16393699801081338,2.2703030303030305,1.8719958202716824,4.0,3.0,0.012962275819418678,0.010139486282228867,0.44243580645965636,0.5347967963094039,0.4871043771043774,0.5801114594218064,0.0687519066468579,0.003753192234864271,0.09575757575757576,0.17633228840125392,0.09198273904156257,0.16636798088410992,7.6696,8.270144628099173,16,23,404,4205,271,70,0.5985185185185186,0.8523206751054853,0.7032201914708442,0.26246692913372704,random_graph100,True
k_core_decomposition,bench_noise_filtering,0.5,4.872334018651201e-09,0.39185750636132316,9.48,16.756756756756758,0.08782348207348199,0.22094403266162574,2.2703030303030305,1.780081451314328,4.0,3.0,0.012962275819418678,0.01083446460158789,0.44243580645965636,0.5620775352082034,0.4871043771043774,0.6131679624830315,0.0687519066468579,-0.014402155637655466,0.09575757575757576,0.22954461310625693,0.09198273904156257,0.2224442889977016,7.6696,6.427319211102994,16,23,308,4164,312,166,0.4967741935483871,0.6497890295358649,0.5630712979890311,0.3107501513525883,random_graph100,True
k_core_decomposition,bench_structural_noise_filtering,0.1,0.11568066287811363,0.797938144329897,9.548387096774194,10.313253012048193,0.0891297471942633,0.11154003292557503,2.2262739597942964,2.1057890096973257,3.0,3.0,0.01347553801971754,0.013651716169102792,0.4506919169764655,0.476274587711345,0.49688327879072747,0.5242922911156939,0.0777567397604832,0.04113808843708452,0.10378681626928471,0.12577137819570966,0.09444171175602557,0.11216956418194808,5.817551161984043,5.130788213093337,15,16,387,3793,41,57,0.9042056074766355,0.8716216216216216,0.8876146788990825,0.1513535625225437,random_graph100,True
k_core_decomposition,bench_structural_noise_filtering,0.2,0.004969323713320153,0.6425855513307985,9.548387096774194,11.2,0.0891297471942633,0.1299464108875874,2.2262739597942964,1.9924324324324325,3.0,3.0,0.01347553801971754,0.013594964827841543,0.4506919169764655,0.503131255683322,0.49688327879072747,0.5517117117117165,0.0777567397604832,0.06991428960740724,0.10378681626928471,0.15135135135135136,0.09444171175602557,0.1343183344526528,5.817551161984043,4.88,15,18,338,3752,82,106,0.8047619047619048,0.7612612612612613,0.7824074074074074,0.20963246182535375,random_graph100,True
k_core_decomposition,bench_structural_noise_filtering,0.3,0.00062663670263457,0.6188034188034188,9.548387096774194,12.734177215189874,0.0891297471942633,0.14944205990175335,2.2262739597942964,1.928919182083739,3.0,3.0,0.01347553801971754,0.012063885481607,0.4506919169764655,0.5194398685731978,0.49688327879072747,0.5662663637347225,0.0777567397604832,0.012587240942005388,0.10378681626928471,0.16325868224602402,0.09444171175602557,0.15146103896103896,5.817551161984043,6.524274955936548,15,19,362,3693,141,82,0.7196819085487077,0.8153153153153153,0.764519535374868,0.2283137363921386,random_graph100,True
k_core_decomposition,bench_structural_noise_filtering,0.4,1.5853758690048894e-06,0.4838709677419355,9.548387096774194,14.301369863013699,0.0891297471942633,0.1881230767995334,2.2262739597942964,1.8359969558599696,3.0,3.0,0.01347553801971754,0.011774605012112247,0.4506919169764655,0.5452520321566875,0.49688327879072747,0.5935438863521068,0.0777567397604832,-0.01310618531557796,0.10378681626928471,0.19863013698630136,0.09444171175602557,0.18939498823203654,5.817551161984043,7.6626008632013525,15,23,315,3638,196,129,0.6164383561643836,0.7094594594594594,0.6596858638743456,0.27562670312651283,random_graph100,True
k_core_decomposition,bench_structural_noise_filtering,0.5,5.0715805454239315e-08,0.46371463714637146,9.548387096774194,17.761904761904763,0.0891297471942633,0.20971956806414271,2.2262739597942964,1.79776247848537,3.0,3.0,0.01347553801971754,0.009728810713236221,0.4506919169764655,0.5567074186876488,0.49688327879072747,0.6050392044367953,0.0777567397604832,0.017000739126620187,0.10378681626928471,0.2139988525530694,0.09444171175602557,0.2129850172877449,5.817551161984043,12.157596371882086,15,28,377,3482,352,67,0.5171467764060357,0.8490990990990991,0.6427962489343564,0.3129584061850233,random_graph100,True
mst,bench_net2net_filtering,,3.2463504686593754e-09,0.015300275652739493,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,25.48689612015019,3.0,67.0,0.0011280900938202823,0.03068533348389748,0.5262720747080195,0.04082585586671016,0.5499869628702543,0.05765936675431383,-0.01636217427927597,-0.15328298435266527,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.19249375,107,7,799,287618,0,31183,1.0,0.024982802826589958,0.0487477502211647,0.31236010635972117,random_graph800,True
mst,bench_noise_filtering,0.1,3.2463504739868392e-09,0.01391853020321054,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,29.29808197747184,3.0,74.0,0.0011280900938202823,0.035461255610866965,0.5262720747080195,0.035428075301598576,0.5499869628702543,0.054107001436427736,-0.01636217427927597,-0.16605963225666742,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.2274937499999998,107,8,712,287531,87,31270,0.8911138923654568,0.022262522669001313,0.04343979744364113,0.3132303730215655,random_graph800,True
mst,bench_noise_filtering,0.2,3.246350468751642e-09,0.01247799363745869,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,26.93785043804756,3.0,60.0,0.0011280900938202823,0.03250357197750321,0.5262720747080195,0.03814890166976795,0.5499869628702543,0.05634158390345883,-0.01636217427927597,-0.17339884949963344,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.2074937499999998,107,7,639,287458,160,31343,0.799749687108886,0.019979988743668315,0.0389859979866386,0.3139587355203099,random_graph800,True
mst,bench_noise_filtering,0.3,3.246350463452147e-09,0.011010362694300517,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,25.22567584480601,3.0,62.0,0.0011280900938202823,0.030357989780458654,0.5262720747080195,0.040713106270795135,0.5499869628702543,0.05942713405495751,-0.01636217427927597,-0.14864548610086795,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.18999375,107,6,555,287374,244,31427,0.6946182728410513,0.01735351135013445,0.0338610780635124,0.31479476596800504,random_graph800,True
mst,bench_noise_filtering,0.4,3.2463504684775405e-09,0.009298315834847132,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,24.22426470588235,3.0,55.0,0.0011280900938202823,0.029103088603862598,0.5262720747080195,0.04249490791471335,0.5499869628702543,0.058149812342016355,-0.01636217427927597,-0.1811013789017581,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.15999375,107,9,468,287287,331,31514,0.5857321652065082,0.014633231192545807,0.028553125285988835,0.3156583203703393,random_graph800,True
mst,bench_noise_filtering,0.5,3.246350468694725e-09,0.007901857090148814,79.955,1.9975,0.09981705484374437,0.0,1.9002158948685857,19.8035450563204,3.0,48.0,0.0011280900938202823,0.023563339669574437,0.5262720747080195,0.052489419795054726,0.5499869628702543,0.06673043436198922,-0.01636217427927597,-0.16905807012995513,0.10006883604505631,0.0025,0.09976305109624624,0.0,67.220475,1.1874937499999998,107,7,395,287214,404,31587,0.49436795994993743,0.012350697267212806,0.024099325828986305,0.316381093375231,random_graph800,True
mst,bench_structural_noise_filtering,0.1,0.9997723107427892,0.9299516908212561,1.9975,1.9975,0.0,0.0,25.48689612015019,25.99718085106383,67.0,62.0,0.03068533348389748,0.03132478803391457,0.04082585586671016,0.03999320198163606,0.05765936675431383,0.056817719503041646,-0.15328298435266527,-0.1602215293156637,0.0025,0.0025,0.0,0.0,1.19249375,1.2299937499999998,7,8,777,318779,22,22,0.9724655819774718,0.9724655819774718,0.9724655819774718,0.011733375052074353,random_graph800,True
mst,bench_structural_noise_filtering,0.2,0.999113312586477,0.8367816091954023,1.9975,1.9975,0.0,0.0,25.48689612015019,23.640353566958698,67.0,63.0,0.03068533348389748,0.028371370384660023,0.04082585586671016,0.04419966029813537,0.05765936675431383,0.06022655876384372,-0.15328298435266527,-0.17674262068551727,0.0025,0.0025,0.0,0.0,1.19249375,1.23499375,7,7,748,318750,51,51,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.01786474002526241,random_graph800,True
mst,bench_structural_noise_filtering,0.3,0.9967141432558165,0.7521929824561403,1.9975,1.9975,0.0,0.0,25.48689612015019,22.153554443053817,67.0,51.0,0.03068533348389748,0.02650821358778674,0.04082585586671016,0.04673474797245881,0.05765936675431383,0.06133551591052211,-0.15328298435266527,-0.1746841791001701,0.0025,0.0025,0.0,0.0,1.19249375,1.2499937499999998,7,7,712,318714,87,87,0.8911138923654568,0.8911138923654568,0.8911138923654568,0.02333303533989343,random_graph800,True
mst,bench_structural_noise_filtering,0.4,0.9971743311923499,0.6645833333333333,1.9975,1.9975,0.0,0.0,25.48689612015019,23.007922403003754,67.0,53.0,0.03068533348389748,0.02757885012907739,0.04082585586671016,0.04500192653080027,0.05765936675431383,0.05969491133583606,-0.15328298435266527,-0.15748326550271388,0.0025,0.0025,0.0,0.0,1.19249375,1.21249375,7,7,670,318672,129,129,0.8385481852315394,0.8385481852315394,0.8385481852315394,0.02841230497235842,random_graph800,True
mst,bench_structural_noise_filtering,0.5,0.999117569485266,0.5636007827788649,1.9975,1.9975,0.0,0.0,25.48689612015019,30.842259073842303,67.0,71.0,0.03068533348389748,0.03739631462887506,0.04082585586671016,0.03315534534179591,0.05765936675431383,0.0532869014216216,-0.15328298435266527,-0.20543851016025244,0.0025,0.0025,0.0,0.0,1.19249375,1.21999375,7,7,612,318614,187,187,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.03420837274641176,random_graph800,True
threshold,bench_net2net_filtering,,3.595432300286921e-09,0.4972171846663748,79.955,39.755,0.09981705484374437,0.04924492892875379,1.9002158948685857,2.0826126408010013,3.0,3.0,0.0011280900938202823,0.0013566574446127835,0.5262720747080195,0.48045634500638285,0.5499869628702543,0.5028165415101818,-0.01636217427927597,0.002387721714015628,0.10006883604505631,0.049755944931163955,0.09976305109624624,0.04930332091873317,67.220475,38.752475,107,61,15902,287618,0,16080,1.0,0.4972171846663748,0.6641884554339654,0.22430535239688856,random_graph800,True
threshold,bench_noise_filtering,0.1,7.183959053471711e-09,0.47156159183915547,79.955,44.105,0.09981705484374437,0.054752931543166336,1.9002158948685857,2.0277284105131415,3.0,3.0,0.0011280900938202823,0.0012878802136756158,0.5262720747080195,0.4933580597370218,0.5499869628702543,0.5137786816853829,-0.01636217427927597,0.005306117851883419,0.10006883604505631,0.055200250312891115,0.09976305109624624,0.05470440656159537,67.220475,41.978975,107,66,15902,285878,1740,16080,0.9013717265616144,0.4972171846663748,0.6408995647267451,0.23612961799744547,random_graph800,True
threshold,bench_noise_filtering,0.2,6.227561124102525e-08,0.44275531796413853,79.955,49.59,0.09981705484374437,0.061736879382969574,1.9002158948685857,1.9812891113892366,3.0,3.0,0.0011280900938202823,0.0012296856032446568,0.5262720747080195,0.5048279374791879,0.5499869628702543,0.5238068418856409,-0.01636217427927597,-0.0017410084933297085,0.10006883604505631,0.06206508135168961,0.09976305109624624,0.061643814705244805,67.220475,46.994400000000006,107,75,15902,283684,3934,16080,0.8016737245412382,0.4972171846663748,0.6137635570651125,0.25024393605923406,random_graph800,True
threshold,bench_noise_filtering,0.3,1.909319164135004e-05,0.40984536082474227,79.955,56.8,0.09981705484374437,0.07093181073544091,1.9002158948685857,1.945122027534418,3.0,3.0,0.0011280900938202823,0.001184363443025586,0.5262720747080195,0.5141539469824612,0.5499869628702543,0.5328426157696895,-0.01636217427927597,0.00430256373269799,0.10006883604505631,0.07108886107634543,0.09976305109624624,0.0709174073456213,67.220475,52.5475,107,81,15902,280800,6818,16080,0.699911971830986,0.4972171846663748,0.5814047018390552,0.26766734440172907,random_graph800,True
threshold,bench_noise_filtering,0.4,0.055215538671098116,0.37354067322825396,79.955,66.2275,0.09981705484374437,0.08252129539848697,1.9002158948685857,1.9208979974968712,3.0,3.0,0.0011280900938202823,0.001154007515660239,0.5262720747080195,0.5206127628929171,0.5499869628702543,0.5408129954109228,-0.01636217427927597,0.004599291741565928,0.10006883604505631,0.08288798498122653,0.09976305109624624,0.08255817602437444,67.220475,61.783243750000004,107,94,15902,277029,10589,16080,0.6002793401532596,0.4972171846663748,0.5439091546525747,0.28886836303748276,random_graph800,True
threshold,bench_noise_filtering,0.5,0.9108371178220204,0.33093315574793974,79.955,79.93,0.09981705484374437,0.09953979571532137,1.9002158948685857,1.900247183979975,3.0,3.0,0.0011280900938202823,0.001128129303233051,0.5262720747080195,0.5262647903716192,0.5499869628702543,0.5499713183145589,-0.01636217427927597,0.00457323491117627,0.10006883604505631,0.10003754693366708,0.09976305109624624,0.0995523273259745,67.220475,73.0201,107,115,15902,271548,16070,16080,0.4973727011134743,0.4972171846663748,0.49729493073146325,0.3171663492812494,random_graph800,True
threshold,bench_structural_noise_filtering,0.1,0.6820023644899545,0.9000452796015395,39.755,44.17,0.04924492892875379,0.05473550067852193,2.0826126408010013,2.0271214017521904,3.0,3.0,0.0013566574446127835,0.0012871195510679072,0.48045634500638285,0.493503900428758,0.5028165415101818,0.5139069670420876,0.002387721714015628,-0.00432531369500007,0.049755944931163955,0.05528160200250313,0.04930332091873317,0.05470730405689714,38.752475,41.961099999999995,61,65,15902,301932,1766,0,0.9000452796015395,1.0,0.9473935061066429,0.07433476354532362,random_graph800,True
threshold,bench_structural_noise_filtering,0.2,0.15299766751235871,0.800020123761131,39.755,49.6925,0.04924492892875379,0.06194175949102856,2.0826126408010013,1.980653942428035,3.0,3.0,0.0013566574446127835,0.001228889652165457,0.48045634500638285,0.504996134411103,0.5028165415101818,0.5239554651647514,0.002387721714015628,-0.006271202174775361,0.049755944931163955,0.06219336670838548,0.04930332091873317,0.061789535314817776,38.752475,48.36294375000001,61,75,15902,299723,3975,0,0.800020123761131,1.0,0.8889013108247855,0.11152318941467522,random_graph800,True
threshold,bench_structural_noise_filtering,0.3,0.0046323460937318685,0.7000044019896994,39.755,56.7925,0.04924492892875379,0.07116609905290981,2.0826126408010013,1.9454724655819775,3.0,3.0,0.0013566574446127835,0.0011848025884485928,0.48045634500638285,0.5140641889149703,0.5028165415101818,0.5327810805172949,0.002387721714015628,-0.00494069149445741,0.049755944931163955,0.07107947434292866,0.04930332091873317,0.07106143067554896,38.752475,54.67194374999999,61,83,15902,296883,6815,0,0.7000044019896994,1.0,0.8235324581164711,0.1460257833800754,random_graph800,True
threshold,bench_structural_noise_filtering,0.4,2.5379875967384706e-07,0.6000075463155115,39.755,66.2575,0.04924492892875379,0.0829782138185478,2.0826126408010013,1.9208041301627035,3.0,3.0,0.0013566574446127835,0.0011538898874219336,0.48045634500638285,0.5206376501553087,0.5028165415101818,0.5408411556111763,0.002387721714015628,-0.0038631581358093007,0.049755944931163955,0.08292553191489362,0.04930332091873317,0.08285592133390338,38.752475,61.82619375,61,97,15902,293097,10601,0,0.6000075463155115,1.0,0.7500058955311873,0.18212519590580997,random_graph800,True
threshold,bench_structural_noise_filtering,0.5,3.082264820535327e-09,0.5,39.755,79.51,0.04924492892875379,0.09970731354218611,2.0826126408010013,1.9008072590738423,3.0,3.0,0.0013566574446127835,0.0011288311517216065,0.48045634500638285,0.5261099900080134,0.5028165415101818,0.5497027534418019,0.002387721714015628,0.0024572585890465393,0.049755944931163955,0.09951188986232791,0.04930332091873317,0.0996746585577387,38.752475,73.3424,61,110,15902,287796,15902,0,0.5,1.0,0.6666666666666666,0.22306040646238398,random_graph800,True
local_degree_sparsifier,bench_net2net_filtering,,9.818706434748946e-06,0.5,79.955,39.9775,0.09981705484374437,0.07448123497849123,1.9002158948685857,,3.0,,0.0011280900938202823,0.0005524684677902515,0.5262720747080195,0.2525185432381387,0.5499869628702543,0.26503963287443383,-0.01636217427927597,-0.048086155810031526,0.10006883604505631,0.05003441802252816,0.09976305109624624,0.10725921243295365,67.220475,782.97449375,107,82,15991,287618,0,15991,1.0,0.5,0.6666666666666666,0.2236837455483258,random_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.1,0.0009318039144643052,0.4726917498001835,79.955,44.4175,0.09981705484374437,0.08192600964720877,1.9002158948685857,,3.0,,0.0011280900938202823,0.0005192032019974842,0.5262720747080195,0.24900970339316905,0.5499869628702543,0.26211305798915435,-0.01636217427927597,-0.013945226269252419,0.10006883604505631,0.05559136420525657,0.09976305109624624,0.11945078072490509,67.220475,961.6056937499999,107,88,15968,285819,1799,16014,0.8987448640738448,0.49928084547558,0.6419425516090775,0.23608323557094657,random_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.2,0.1434479053538918,0.4439721041371454,79.955,49.97,0.09981705484374437,0.09488079774260962,1.9002158948685857,,3.0,,0.0011280900938202823,0.0006330594947945581,0.5262720747080195,0.2670256732534771,0.5499869628702543,0.28454396120157693,-0.01636217427927597,-0.04014099933379519,0.10006883604505631,0.062540675844806,0.09976305109624624,0.1348332091171918,67.220475,1215.9391,107,100,15979,283609,4009,16003,0.7994296577946768,0.4996247889437809,0.6149316913604003,0.25023143230245914,random_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.3,0.18630079444290057,0.41227686046212103,79.955,57.11,0.09981705484374437,0.1041359471077209,1.9002158948685857,,3.0,,0.0011280900938202823,0.0004938190281711787,0.5262720747080195,0.2521353844263303,0.5499869628702543,0.26850438047559455,-0.01636217427927597,-0.0054795230866737776,0.10006883604505631,0.07147684605757197,0.09976305109624624,0.1526222303847617,67.220475,1559.8703999999998,107,112,16005,280779,6839,15977,0.7006216074242689,0.5004377462322557,0.5838470798526246,0.2671876429509458,random_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.4,3.1964018962140276e-05,0.3742324098814044,79.955,66.6275,0.09981705484374437,0.12490856682570822,1.9002158948685857,,3.0,,0.0011280900938202823,0.0005188816848127827,0.5262720747080195,0.2710257486503148,0.5499869628702543,0.2899614100959551,-0.01636217427927597,-0.0645765172423636,0.10006883604505631,0.08338861076345432,0.09976305109624624,0.17653393785714175,67.220475,2083.17374375,107,127,15967,276934,10684,16015,0.5991144797568572,0.49924957788756175,0.5446420957481282,0.28903079160899564,random_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.5,6.6323701325336735e-09,0.33383380252319883,79.955,79.955,0.09981705484374437,0.14633352491293172,1.9002158948685857,,3.0,,0.0011280900938202823,0.00047957032757111787,0.5262720747080195,0.26934294807599585,0.5499869628702543,0.29141322486441384,-0.01636217427927597,-0.024638177192882204,0.10006883604505631,0.10006883604505631,0.09976305109624624,0.21035103969341126,67.220475,2952.9854750000004,107,141,16009,271645,15973,15973,0.5005628165843287,0.5005628165843287,0.5005628165843287,0.3161584970296624,random_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.003017789930288438,0.5130170316301703,39.9775,22.2075,0.07448123497849123,0.06122346831737551,,,,,0.0005524684677902515,0.0003036651390679452,0.2525185432381387,0.13009923983166313,0.26503963287443383,0.1378460054234388,-0.048086155810031526,-0.0721634034047345,0.05003441802252816,0.027794117647058823,0.10725921243295365,0.12118772287439249,782.97449375,556.79944375,82,63,8434,303160,449,7557,0.9494540132838005,0.5274216746920143,0.6781378145855109,0.15827211560544321,random_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.06012708512750626,0.5255680150296483,39.9775,24.985,0.07448123497849123,0.06311846462808358,,,,,0.0005524684677902515,0.0002664671691745007,0.2525185432381387,0.1299810906328816,0.26503963287443383,0.1373007926574881,-0.048086155810031526,-0.007698366187477283,0.05003441802252816,0.031270337922403,0.10725921243295365,0.12777791010647166,782.97449375,660.2247749999999,82,70,8952,302567,1042,7039,0.8957374424654793,0.5598148958789319,0.6890128920531076,0.159011732000007,random_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.354200664430744,0.5323942087316228,39.9775,28.555,0.07448123497849123,0.07043890379767379,,,,,0.0005524684677902515,0.00029300017879492214,0.2525185432381387,0.14377547466111767,0.26503963287443383,0.15213652482269438,-0.048086155810031526,-0.04260851608212053,0.05003441802252816,0.035738423028785986,0.10725921243295365,0.1353931502221268,782.97449375,796.721975,82,80,9524,301711,1898,6467,0.8338294519348626,0.5955850165718216,0.6948528070623426,0.16178177177017308,random_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.29163281975374744,0.5339856627073413,39.9775,33.3125,0.07448123497849123,0.07818145530114894,,,,,0.0005524684677902515,0.0003011086853554411,0.2525185432381387,0.1522079694306548,0.26503963287443383,0.16179338756779296,-0.048086155810031526,-0.0042331309122009666,0.05003441802252816,0.0416927409261577,0.10725921243295365,0.1471761295781748,782.97449375,1006.50234375,82,86,10205,300489,3120,5786,0.7658536585365854,0.6381714714526922,0.6962068495019784,0.1669313709380417,random_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.002126967939061355,0.5298732360679264,39.9775,39.9775,0.07448123497849123,0.08991452064495993,,,,,0.0005524684677902515,0.0003211839046928961,0.2525185432381387,0.1667976862461461,0.26503963287443383,0.17818053817271587,-0.048086155810031526,0.007731471732888652,0.05003441802252816,0.05003441802252816,0.10725921243295365,0.1625312167473778,782.97449375,1319.8394937499997,82,100,11077,298695,4914,4914,0.692702144956538,0.692702144956538,0.692702144956538,0.17535945561429436,random_graph800,True
random_edge_sparsifier,bench_net2net_filtering,,3.6016681050680817e-09,0.5,79.955,39.9775,0.09981705484374437,0.04946058897159055,1.9002158948685857,2.0769086357947435,3.0,3.0,0.0011280900938202823,0.0013495095686650918,0.5262720747080195,0.4817536909815713,0.5499869628702543,0.5038600333750181,-0.01636217427927597,-0.02427590466715788,0.10006883604505631,0.05003441802252816,0.09976305109624624,0.049372470111099805,67.220475,38.31449375,107,60,15991,287618,0,15991,1.0,0.5,0.6666666666666666,0.2236837455483258,random_graph800,True
