filter,benchmark,noise_level,information_retention,jaccard,average_betweenness_original,average_betweenness_filtered,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
local_degree_sparsifier,bench_noise_filtering,0.4,0.1209282504870504,0.3075657894736842,0.0237217906030336,0.00257287017577,2.0423529411764707,1.6988235294117646,0.0,0.0036302521008403,11.03431742508324,,28.0,,0.0935629608100003,0.0561138520409966,0.1166891499882937,0.0635618320512885,-0.5304239786129652,-0.0679825226810681,0.0048168701442841,0.0040066592674805,0.0,0.011605415860735,5.640559169550173,3.6787044982698953,19,7,187,89492,174,247,0.518005540166205,0.4308755760368664,0.470440251572327,0.0683563165738053,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_noise_filtering,0.5,0.0646179896593825,0.2974588938714499,0.0237217906030336,0.0019534113658845,2.0423529411764707,2.0423529411764707,0.0,0.0071744334097275,11.03431742508324,,28.0,,0.0935629608100003,0.063923709973231,0.1166891499882937,0.0711895468879542,-0.5304239786129652,0.0231986512756396,0.0048168701442841,0.0048168701442841,0.0,0.0176586003924133,5.640559169550173,5.066441522491349,19,11,199,89431,235,235,0.4585253456221198,0.4585253456221198,0.4585253456221198,0.072224830862514,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.5583219076484629,0.4845814977973568,0.005504495923888,0.0012188453596345,1.0211764705882354,0.5647058823529412,0.0,0.0,,,,,0.0229448631946296,0.007342992653388,0.0304258931186782,0.0101011271518794,-0.5445888469844108,0.0286975717439288,0.002408435072142,0.0013318534961154,0.0,0.0,2.2795515570934257,1.106989619377163,10,5,110,89873,10,107,0.9166666666666666,0.5069124423963134,0.6528189910979229,0.0360354985911467,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.6425183699617624,0.4666666666666667,0.005504495923888,0.0016772275617058,1.0211764705882354,0.6352941176470588,0.0,0.0,,,,,0.0229448631946296,0.0093707797501098,0.0304258931186782,0.0128194583291982,-0.5445888469844108,0.0200549067051323,0.002408435072142,0.0014983351831298,0.0,0.0,2.2795515570934257,1.2528719723183392,10,6,112,89860,23,105,0.8296296296296296,0.5161290322580645,0.6363636363636364,0.0376914277945236,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.6782464700941225,0.4761904761904761,0.005504495923888,0.0015254917703733,1.0211764705882354,0.7294117647058823,0.0,0.0032941176470588,,,,,0.0229448631946296,0.0138028259718899,0.0304258931186782,0.0174185756097485,-0.5445888469844108,-0.1252722432846661,0.002408435072142,0.0017203107658157,0.0,0.0106382978723404,2.2795515570934257,1.5244290657439443,10,6,120,89848,35,97,0.7741935483870968,0.5529953917050692,0.6451612903225806,0.0382758258660341,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.7712195770866593,0.4542124542124542,0.005504495923888,0.0015100112037321,1.0211764705882354,0.8470588235294118,0.0,0.0013333333333333,,,,,0.0229448631946296,0.0190542730400947,0.0304258931186782,0.0229708398642927,-0.5445888469844108,-0.199172413793103,0.002408435072142,0.0019977802441731,0.0,0.0078947368421052,2.2795515570934257,1.917785467128028,10,7,124,89827,56,93,0.6888888888888889,0.5714285714285714,0.6246851385390428,0.0406659328063428,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.7961447887974713,0.4466666666666666,0.005504495923888,0.0016703269023386,1.0211764705882354,1.0211764705882354,0.0,0.0028235294117647,,,,,0.0229448631946296,0.025572888962282,0.0304258931186782,0.0301515053881864,-0.5445888469844108,-0.1508444392258159,0.002408435072142,0.002408435072142,0.0,0.0121703853955375,2.2795515570934257,2.2983750865051897,10,8,134,89800,83,83,0.6175115207373272,0.6175115207373272,0.6175115207373272,0.0429231561781401,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.1,0.3887713043283694,0.5033407572383074,0.0237217906030336,0.0004266863978295,2.0423529411764707,1.1341176470588237,0.0,0.0,11.03431742508324,,28.0,,0.0935629608100003,0.0096447603839081,0.1166891499882937,0.0120182917649621,-0.5304239786129652,-0.4251895415409454,0.0048168701442841,0.0026748057713651,0.0,0.0,5.640559169550173,2.285541868512111,19,12,226,89651,15,208,0.9377593360995852,0.5207373271889401,0.6696296296296296,0.0497496507218677,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.2,0.4977737512824825,0.4506172839506173,0.0237217906030336,0.0012871959970928,2.0423529411764707,1.275294117647059,0.0,0.0,11.03431742508324,,28.0,,0.0935629608100003,0.0121096491703956,0.1166891499882937,0.0165383092392739,-0.5304239786129652,-0.4340726906018791,0.0048168701442841,0.003007769145394,0.0,0.0,5.640559169550173,2.1383307958477507,19,11,219,89614,52,215,0.8081180811808119,0.5046082949308756,0.6212765957446809,0.0544368811455691,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.3,0.4304637572349342,0.4064272211720227,0.0237217906030336,0.0079443381795378,2.0423529411764707,1.4588235294117646,0.0,0.0012549019607843,11.03431742508324,,28.0,,0.0935629608100003,0.0334744423145285,0.1166891499882937,0.0438723423548529,-0.5304239786129652,-0.3718786993704849,0.0048168701442841,0.0034406215316315,0.0,0.0044052863436123,5.640559169550173,2.535363321799308,19,13,215,89571,95,219,0.6935483870967742,0.4953917050691244,0.5779569892473119,0.0590340295775978,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.4,0.446088844693257,0.3964912280701754,0.0237217906030336,0.009718935881592,2.0423529411764707,1.703529411764706,0.0,0.0048179271708683,11.03431742508324,,28.0,,0.0935629608100003,0.0631629501271269,0.1166891499882937,0.0759780417823604,-0.5304239786129652,-0.3384792503346718,0.0048168701442841,0.0040177580466148,0.0,0.003562945368171,5.640559169550173,2.763869896193772,19,14,226,89530,136,208,0.6243093922651933,0.5207373271889401,0.5678391959798995,0.0617898051639391,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_noise_filtering,0.5,0.4635375151870808,0.35202492211838,0.0237217906030336,0.0078057739889746,2.0423529411764707,2.0423529411764707,0.0,0.0110588235294117,11.03431742508324,,28.0,,0.0935629608100003,0.0919094844812699,0.1166891499882937,0.1044816060435156,-0.5304239786129652,-0.2311101455572451,0.0048168701442841,0.0048168701442841,0.0,0.0107142857142857,5.640559169550173,3.141735640138408,19,14,226,89458,208,208,0.5207373271889401,0.5207373271889401,0.5207373271889401,0.0679491877793017,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.6780040116805581,0.5022222222222222,0.0001249990160656,5.824891176864163e-06,1.0211764705882354,0.5694117647058824,0.0,0.0,,,,,0.0056930726755222,0.0018165695040615,0.0070283146992358,0.0020218275989641,-0.4688487503590923,-0.3953983093545311,0.002408435072142,0.0013429522752497,0.0,0.0,2.0301397923875437,0.7063584775086507,12,5,113,89875,8,104,0.9338842975206612,0.5207373271889401,0.6686390532544378,0.035257102306359,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.681840654248214,0.4586776859504132,0.0001249990160656,4.856699805574578e-05,1.0211764705882354,0.64,0.0,0.0,,,,,0.0056930726755222,0.0025759060719272,0.0070283146992358,0.0032378778269455,-0.4688487503590923,-0.2899280825487271,0.002408435072142,0.0015094339622641,0.0,0.0,2.0301397923875437,0.903341176470588,12,5,111,89858,25,106,0.8161764705882353,0.511520737327189,0.6288951841359773,0.0381305660408113,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.7937926841832502,0.3777777777777777,0.0001249990160656,1.317160076930545e-05,1.0211764705882354,0.7294117647058823,0.0,0.0047581699346405,,,,,0.0056930726755222,0.0027502762394944,0.0070283146992358,0.0031270810210876,-0.4688487503590923,-0.2174467527204682,0.002408435072142,0.0017203107658157,0.0,0.0164835164835164,2.0301397923875437,1.053840830449827,12,10,102,89830,53,115,0.6580645161290323,0.4700460829493088,0.5483870967741935,0.0431809552298417,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.723111130604147,0.3964912280701754,0.0001249990160656,3.243047520091939e-05,1.0211764705882354,0.851764705882353,0.0,0.0048179271708683,,,,,0.0056930726755222,0.0032115815149413,0.0070283146992358,0.0038903964761345,-0.4688487503590923,-0.2961099283917165,0.002408435072142,0.0020088790233074,0.0,0.0148514851485148,2.0301397923875437,1.0768498269896194,12,7,113,89815,68,104,0.6243093922651933,0.5207373271889401,0.5678391959798995,0.0436919902396169,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.7351666298806483,0.3605015673981191,0.0001249990160656,0.0001283312736308,1.0211764705882354,1.0211764705882354,0.0,0.0,,,,,0.0056930726755222,0.0049408134738173,0.0070283146992358,0.0064796158028677,-0.4688487503590923,-0.2100239446321378,0.002408435072142,0.002408435072142,0.0,0.0,2.0301397923875437,1.2348456747404843,12,7,115,89781,102,102,0.5299539170506913,0.5299539170506913,0.5299539170506913,0.0475830951430886,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.1,0.938065352811514,0.9004149377593361,0.0237217906030336,0.0154420488923523,2.0423529411764707,2.268235294117647,0.0,0.0063536291709666,11.03431742508324,7.531986681465039,28.0,15.0,0.0935629608100003,0.1349689316077628,0.1166891499882937,0.1551459320369209,-0.5304239786129652,-0.4978514128504641,0.0048168701442841,0.0053496115427303,0.0,0.0031897926634768,5.640559169550173,5.975108650519031,19,19,434,89618,48,0,0.9004149377593361,1.0,0.9475982532751092,0.0230811914433846,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.2,0.8129077918819639,0.8022181146025879,0.0237217906030336,0.0125211021113918,2.0423529411764707,2.5458823529411765,0.0,0.0135272437148233,11.03431742508324,6.296426193118757,28.0,12.0,0.0935629608100003,0.1608099601101594,0.1166891499882937,0.1803038815300077,-0.5304239786129652,-0.473065199750264,0.0048168701442841,0.0060044395116537,0.0,0.0069702602230483,5.640559169550173,6.191424221453287,19,19,434,89559,107,0,0.8022181146025879,1.0,0.8902564102564102,0.0344611283531109,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.3,0.6087999904119836,0.7011308562197092,0.0237217906030336,0.0105518428433865,2.0423529411764707,2.9129411764705884,0.0,0.0129238993467731,11.03431742508324,5.463429522752497,28.0,10.0,0.0935629608100003,0.1847408035832385,0.1166891499882937,0.2040364189702472,-0.5304239786129652,-0.4356898413666566,0.0048168701442841,0.0068701442841287,0.0,0.0083003952569169,5.640559169550173,6.3335972318339095,19,19,434,89481,185,0,0.7011308562197092,1.0,0.8243114909781576,0.045313068091276,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.4,0.4491936006929008,0.6019417475728155,0.0237217906030336,0.0090486011077788,2.0423529411764707,3.3929411764705883,0.0,0.0167301797536727,11.03431742508324,4.827558268590456,28.0,9.0,0.0935629608100003,0.2090553927516346,0.1166891499882937,0.2285225851346331,-0.5304239786129652,-0.3788978394470859,0.0048168701442841,0.0080022197558268,0.0,0.0095359186268277,5.640559169550173,6.685597231833912,19,20,434,89379,287,0,0.6019417475728155,1.0,0.7515151515151515,0.0564389015798742,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_noise_filtering,0.5,0.2780288574723579,0.5058275058275058,0.0237217906030336,0.0078710285131046,2.0423529411764707,4.03764705882353,0.0,0.0115199259551836,11.03431742508324,4.329445061043285,28.0,8.0,0.0935629608100003,0.232716312112402,0.1166891499882937,0.2528219174460855,-0.5304239786129652,-0.3335418761648651,0.0048168701442841,0.0095227524972253,0.0,0.0095447870778267,5.640559169550173,6.963288581314878,19,20,434,89242,424,0,0.5058275058275058,1.0,0.6718266253869969,0.0685994340570035,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.938065352811514,0.9004149377593361,0.0237217906030336,0.0154420488923523,2.0423529411764707,2.268235294117647,0.0,0.0063536291709666,11.03431742508324,7.531986681465039,28.0,15.0,0.0935629608100003,0.1349689316077628,0.1166891499882937,0.1551459320369209,-0.5304239786129652,-0.4978514128504641,0.0048168701442841,0.0053496115427303,0.0,0.0031897926634768,5.640559169550173,5.975108650519031,19,19,434,89618,48,0,0.9004149377593361,1.0,0.9475982532751092,0.0230811914433846,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.8129077918819639,0.8022181146025879,0.0237217906030336,0.0125211021113918,2.0423529411764707,2.5458823529411765,0.0,0.0135272437148233,11.03431742508324,6.296426193118757,28.0,12.0,0.0935629608100003,0.1608099601101594,0.1166891499882937,0.1803038815300077,-0.5304239786129652,-0.473065199750264,0.0048168701442841,0.0060044395116537,0.0,0.0069702602230483,5.640559169550173,6.191424221453287,19,19,434,89559,107,0,0.8022181146025879,1.0,0.8902564102564102,0.0344611283531109,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.6087999904119836,0.7011308562197092,0.0237217906030336,0.0105518428433865,2.0423529411764707,2.9129411764705884,0.0,0.0129238993467731,11.03431742508324,5.463429522752497,28.0,10.0,0.0935629608100003,0.1847408035832385,0.1166891499882937,0.2040364189702472,-0.5304239786129652,-0.4356898413666566,0.0048168701442841,0.0068701442841287,0.0,0.0083003952569169,5.640559169550173,6.3335972318339095,19,19,434,89481,185,0,0.7011308562197092,1.0,0.8243114909781576,0.045313068091276,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.4491936006929008,0.6019417475728155,0.0237217906030336,0.0090486011077788,2.0423529411764707,3.3929411764705883,0.0,0.0167301797536727,11.03431742508324,4.827558268590456,28.0,9.0,0.0935629608100003,0.2090553927516346,0.1166891499882937,0.2285225851346331,-0.5304239786129652,-0.3788978394470859,0.0048168701442841,0.0080022197558268,0.0,0.0095359186268277,5.640559169550173,6.685597231833912,19,20,434,89379,287,0,0.6019417475728155,1.0,0.7515151515151515,0.0564389015798742,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.2780288574723579,0.5058275058275058,0.0237217906030336,0.0078710285131046,2.0423529411764707,4.03764705882353,0.0,0.0115199259551836,11.03431742508324,4.329445061043285,28.0,8.0,0.0935629608100003,0.232716312112402,0.1166891499882937,0.2528219174460855,-0.5304239786129652,-0.3335418761648651,0.0048168701442841,0.0095227524972253,0.0,0.0095447870778267,5.640559169550173,6.963288581314878,19,20,434,89242,424,0,0.5058275058275058,1.0,0.6718266253869969,0.0685994340570035,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_noise_filtering,0.1,0.9343971036780546,0.8941908713692946,0.0237217906030336,0.0158806212167725,2.0423529411764707,2.254117647058824,0.0,0.0063536291709666,11.03431742508324,7.717502774694783,28.0,15.0,0.0935629608100003,0.1317012327227829,0.1166891499882937,0.1520062989483215,-0.5304239786129652,-0.4965766579239217,0.0048168701442841,0.0053163152053274,0.0,0.0032292787944025,5.640559169550173,5.916600692041523,19,19,431,89618,48,3,0.8997912317327766,0.9930875576036866,0.9441401971522454,0.0237915475715443,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_noise_filtering,0.2,0.8264784876168755,0.7858472998137802,0.0237217906030336,0.0131546246224972,2.0423529411764707,2.4705882352941178,0.0,0.0032212885154061,11.03431742508324,6.564406215316315,28.0,13.0,0.0935629608100003,0.1544490994684538,0.1166891499882937,0.1740348977390508,-0.5304239786129652,-0.4749056950184218,0.0048168701442841,0.0058268590455049,0.0,0.0014836795252225,5.640559169550173,5.882076124567474,19,19,422,89563,103,12,0.8038095238095239,0.9723502304147466,0.8800834202294057,0.0357261752842919,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_noise_filtering,0.3,0.6926224579181773,0.6870860927152318,0.0237217906030336,0.0115707002726154,2.0423529411764707,2.752941176470588,0.0,0.0132003864121875,11.03431742508324,5.894406215316315,28.0,11.0,0.0935629608100003,0.1714590535064091,0.1166891499882937,0.1909372486561216,-0.5304239786129652,-0.4362186737688749,0.0048168701442841,0.0064927857935627,0.0,0.0093002657218777,5.640559169550173,5.800138408304497,19,19,415,89496,170,19,0.7094017094017094,0.956221198156682,0.8145240431795878,0.0458003193917007,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_noise_filtering,0.4,0.5178962452297005,0.5726618705035971,0.0237217906030336,0.0099181891410384,2.0423529411764707,3.101176470588235,0.0,0.0116470588235294,11.03431742508324,5.195394006659267,28.0,10.0,0.0935629608100003,0.1942340665069792,0.1166891499882937,0.2133197681588898,-0.5304239786129652,-0.3839094584504532,0.0048168701442841,0.0073140954495005,0.0,0.0046475600309837,5.640559169550173,5.634469204152249,19,18,398,89405,261,36,0.6039453717754173,0.9170506912442395,0.7282708142726441,0.0574137387990512,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_noise_filtering,0.5,0.2979619755732922,0.45625,0.0237217906030336,0.0092997273845976,2.0423529411764707,3.44,0.0,0.0042894491129785,11.03431742508324,4.933784683684794,28.0,10.0,0.0935629608100003,0.2042342038454051,0.1166891499882937,0.2237200509134017,-0.5304239786129652,-0.3392891109220956,0.0048168701442841,0.0081132075471698,0.0,0.0042643923240938,5.640559169550173,4.848752941176471,19,17,365,89300,366,69,0.4993160054719562,0.8410138248847926,0.6266094420600858,0.0694835874391818,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.1,0.9352650574615056,0.89375,0.0239400928309233,0.0162265462855823,2.032941176470588,2.244705882352941,0.0,0.0087758554402153,11.126659267480576,7.863829078801332,28.0,17.0,0.0929063282468242,0.129884022069791,0.1159744273418973,0.1499220517364567,-0.5304744989562901,-0.4795843371677447,0.0047946725860155,0.0052941176470588,0.0,0.005099150141643,5.570679584775087,5.511883737024222,19,18,429,89620,48,3,0.89937106918239,0.9930555555555556,0.943894389438944,0.0237915475715443,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.2,0.7693754852369026,0.794392523364486,0.0237217906030336,0.0131156345851601,2.0423529411764707,2.475294117647058,0.0,0.0089462471400187,11.03431742508324,6.547913429522753,28.0,13.0,0.0935629608100003,0.1548428479146024,0.1166891499882937,0.1742902065873069,-0.5304239786129652,-0.4144280812869734,0.0048168701442841,0.0058379578246392,0.0,0.0059731209556993,5.640559169550173,5.802330795847752,19,20,425,89565,101,9,0.8079847908745247,0.97926267281106,0.8854166666666666,0.0349408887232777,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.3,0.698287791730196,0.6877076411960132,0.0237217906030336,0.0113385704877428,2.0423529411764707,2.7388235294117647,0.0,0.0120699730872741,11.03431742508324,5.796215316315205,28.0,11.0,0.0935629608100003,0.1743335486595718,0.1166891499882937,0.1932434236132456,-0.5304239786129652,-0.4097878608071744,0.0048168701442841,0.0064594894561598,0.0,0.0068150840527033,5.640559169550173,5.595316262975778,19,18,414,89498,168,20,0.711340206185567,0.9539170506912442,0.8149606299212598,0.0456789938291935,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.4,0.6090692981810574,0.565028901734104,0.0237217906030336,0.0101787349490846,2.0376470588235294,3.0588235294117645,0.0,0.0100540002097095,11.393118756936737,5.272597114317425,28.0,10.0,0.0905171774633863,0.191482278465871,0.1143208426549516,0.2105412812924745,-0.5291819837078967,-0.3546611915784251,0.0048057713651498,0.0072142064372918,0.0,0.0071656050955414,5.631523875432526,5.523598615916955,19,18,391,89408,259,42,0.6015384615384616,0.9030023094688222,0.7220683287165282,0.0577990702297438,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
overlapping_trees,bench_structural_noise_filtering,0.5,0.3575859862102837,0.4722222222222222,0.0245700207019781,0.0091324585501268,2.0423529411764707,3.4447058823529413,0.0,0.0022614379084967,11.03431742508324,4.865105438401776,28.0,9.0,0.0935629608100003,0.207130079996946,0.1166891499882937,0.2263778870037977,-0.5304239786129652,-0.3027180341029679,0.0048168701442841,0.0081243063263041,0.0,0.0031556802244039,5.640559169550173,4.999883737024222,19,17,374,89308,358,60,0.5109289617486339,0.8617511520737328,0.6415094339622641,0.0681123313221284,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_noise_filtering,0.1,5.129283266535465e-08,0.3755186721991701,0.0237217906030336,0.0020677314147925,2.0423529411764707,1.0776470588235294,0.0,0.0070588235294117,11.03431742508324,,28.0,,0.0935629608100003,0.0260190926749147,0.1166891499882937,0.031124013210861,-0.5304239786129652,-0.2238631332616528,0.0048168701442841,0.0025416204217536,0.0,0.0127388535031847,5.640559169550173,2.13279446366782,19,8,181,89618,48,253,0.7903930131004366,0.4170506912442396,0.5460030165912518,0.0577990702297438,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_noise_filtering,0.2,7.48695192411705e-08,0.4612546125461255,0.0237217906030336,0.003411392122753,2.0423529411764707,1.6847058823529413,0.0,0.0154326457855869,11.03431742508324,,28.0,,0.0935629608100003,0.0588812483068355,0.1166891499882937,0.0670901819847407,-0.5304239786129652,-0.2922296186178681,0.0048168701442841,0.0039733629300776,0.0,0.015495867768595,5.640559169550173,3.4017660899653985,19,12,250,89558,108,184,0.6983240223463687,0.576036866359447,0.6313131313131313,0.0569284068564561,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_noise_filtering,0.3,1.018040968300692e-07,0.5,0.0237217906030336,0.0047377618249226,2.0423529411764707,2.3341176470588234,0.0,0.0131714429361488,11.03431742508324,,28.0,,0.0935629608100003,0.1008607378160316,0.1166891499882937,0.1122737170340435,-0.5304239786129652,-0.3252843259252126,0.0048168701442841,0.0055049944506104,0.0,0.0130678282514001,5.640559169550173,4.448365397923875,19,14,310,89480,186,124,0.625,0.7142857142857143,0.6666666666666666,0.0586568114683326,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_noise_filtering,0.4,1.207399454053343e-07,0.4965421853388658,0.0237217906030336,0.0056838868291863,2.0423529411764707,3.0494117647058823,0.0,0.0170074696545284,11.03431742508324,,28.0,,0.0935629608100003,0.150061977011927,0.1166891499882937,0.1646036546695542,-0.5304239786129652,-0.3056858090659661,0.0048168701442841,0.0071920088790233,0.0,0.0117693213024715,5.640559169550173,5.745793771626298,19,17,359,89377,289,75,0.5540123456790124,0.8271889400921659,0.6635859519408502,0.0635606450949285,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_noise_filtering,0.5,1.555724969449002e-08,0.3615384615384615,0.0237217906030336,0.0030278151672819,2.0423529411764707,2.955294117647058,0.0,0.0100445306327659,11.03431742508324,,28.0,,0.0935629608100003,0.1114979921773118,0.1166891499882937,0.1222485333756488,-0.5304239786129652,-0.2007718928051543,0.0048168701442841,0.0069700332963374,0.0,0.0136986301369863,5.640559169550173,6.588589619377163,19,14,282,89320,346,152,0.4490445859872611,0.6497695852534562,0.5310734463276836,0.0743450873217526,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.1,0.9995959881045202,0.9850746268656716,0.0002794898234953,0.000275527847965,0.3105882352941176,0.3152941176470588,0.0,0.0,,,,,0.0023879924822262,0.0024262000140301,0.0035518046506619,0.0036091733209607,0.1185897435897446,0.1303219106957425,0.0007325194228634,0.0007436182019977,0.0,0.0,0.6658878892733564,0.6864719723183391,4,4,66,90033,1,0,0.9850746268656716,1.0,0.9924812030075189,0.0033314830232638,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.2,0.9995959881045202,0.9850746268656716,0.0002794898234953,0.000275527847965,0.3105882352941176,0.3152941176470588,0.0,0.0,,,,,0.0023879924822262,0.0024262000140301,0.0035518046506619,0.0036091733209607,0.1185897435897446,0.1303219106957425,0.0007325194228634,0.0007436182019977,0.0,0.0,0.6658878892733564,0.6864719723183391,4,4,66,90033,1,0,0.9850746268656716,1.0,0.9924812030075189,0.0033314830232638,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.3,0.9995959881045202,0.9850746268656716,0.0002794898234953,0.000275527847965,0.3105882352941176,0.3152941176470588,0.0,0.0,,,,,0.0023879924822262,0.0024262000140301,0.0035518046506619,0.0036091733209607,0.1185897435897446,0.1303219106957425,0.0007325194228634,0.0007436182019977,0.0,0.0,0.6658878892733564,0.6864719723183391,4,4,66,90033,1,0,0.9850746268656716,1.0,0.9924812030075189,0.0033314830232638,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.4,0.9995959881045202,0.9850746268656716,0.0002794898234953,0.000275527847965,0.3105882352941176,0.3152941176470588,0.0,0.0,,,,,0.0023879924822262,0.0024262000140301,0.0035518046506619,0.0036091733209607,0.1185897435897446,0.1303219106957425,0.0007325194228634,0.0007436182019977,0.0,0.0,0.6658878892733564,0.6864719723183391,4,4,66,90033,1,0,0.9850746268656716,1.0,0.9924812030075189,0.0033314830232638,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
k_core_decomposition,bench_structural_noise_filtering,0.5,0.9991116619176096,0.9705882352941176,0.0002794898234953,0.0002508901325818,0.3105882352941176,0.32,0.0,0.0,,,,,0.0023879924822262,0.002618010132389,0.0035518046506619,0.0037702073638533,0.1185897435897446,0.0872483221476495,0.0007325194228634,0.000754716981132,0.0,0.0,0.6658878892733564,0.7117176470588235,4,4,66,90032,2,0,0.9705882352941176,1.0,0.9850746268656716,0.0047114284743154,Norwegian_Board_of_Directors_net2mode_2003-07-01_real_nets,False
